created_at,entry_id,field1,latitude,longitude,elevation,status
2019-02-09 18:34:23 UTC,1526,214.444784164,,,,
2019-02-09 19:06:33 UTC,1527,205.77020216,,,,
2019-02-09 19:36:33 UTC,1528,218.920029879,,,,
2019-02-09 21:38:12 UTC,1529,194.285027981,,,,
2019-02-09 22:32:49 UTC,1530,218.467522144,,,,
2019-02-09 23:24:56 UTC,1531,223.110001087,,,,
2019-02-10 02:43:22 UTC,1532,223.441250086,,,,
2019-02-10 03:31:35 UTC,1533,218.879956961,,,,
2019-02-10 04:17:34 UTC,1534,365.170067787,,,,
2019-02-10 04:40:48 UTC,1535,272.860071182,,,,
2019-02-10 05:08:28 UTC,1536,232.426873922,,,,
2019-02-10 05:50:22 UTC,1537,479.417958021,,,,
2019-02-10 06:38:13 UTC,1538,207.756276131,,,,
2019-02-10 07:05:45 UTC,1539,214.75002718,,,,
2019-02-10 07:34:32 UTC,1540,203.839993954,,,,
2019-02-10 08:03:12 UTC,1541,214.879952908,,,,
2019-02-10 08:32:46 UTC,1542,218.659998894,,,,
2019-02-10 09:02:19 UTC,1543,213.2398839,,,,
2019-02-10 10:38:39 UTC,1544,219.869904995,,,,
2019-02-10 11:09:42 UTC,1545,216.183295012,,,,
2019-02-10 12:15:59 UTC,1546,225.399934053,,,,
2019-02-10 13:23:16 UTC,1547,220.57021904,,,,
2019-02-10 13:56:00 UTC,1548,223.422092915,,,,
2019-02-10 17:51:26 UTC,1549,223.039963007,,,,
2019-02-10 19:32:56 UTC,1550,221.907988071,,,,
2019-02-10 20:11:45 UTC,1551,195.497619152,,,,
2019-02-10 21:28:27 UTC,1552,195.597340107,,,,
2019-02-10 22:34:49 UTC,1553,207.820050955,,,,
2019-02-10 23:27:41 UTC,1554,214.757840872,,,,
2019-02-11 00:23:37 UTC,1555,214.867597818,,,,
2019-02-11 02:11:30 UTC,1556,217.859941006,,,,
2019-02-11 03:04:58 UTC,1557,216.534968853,,,,
2019-02-11 04:51:48 UTC,1558,244.800096035,,,,
2019-02-11 05:21:36 UTC,1559,227.119983912,,,,
2019-02-11 06:20:51 UTC,1560,221.100028038,,,,
2019-02-11 06:51:40 UTC,1561,227.501805067,,,,
2019-02-11 07:21:58 UTC,1562,223.830024004,,,,
2019-02-11 08:07:40 UTC,1563,358.279998064,,,,
2019-02-11 08:31:40 UTC,1564,209.338966131,,,,
2019-02-11 09:32:48 UTC,1565,225.854643822,,,,
2019-02-11 10:01:26 UTC,1566,216.840023994,,,,
2019-02-11 12:00:39 UTC,1567,220.093865871,,,,
2019-02-11 12:30:15 UTC,1568,227.192309141,,,,
2019-02-11 12:59:46 UTC,1569,221.348420858,,,,
2019-02-11 14:29:53 UTC,1570,219.24002099,,,,
2019-02-11 14:59:22 UTC,1571,219.950976133,,,,
2019-02-11 15:57:11 UTC,1572,222.04001689,,,,
2019-02-11 16:55:57 UTC,1573,220.562485218,,,,
2019-02-11 17:25:59 UTC,1574,221.451688766,,,,
2019-02-11 17:56:20 UTC,1575,232.490010023,,,,
2019-02-11 18:25:07 UTC,1576,221.009956121,,,,
2019-02-11 19:23:59 UTC,1577,217.650024891,,,,
2019-02-11 23:49:19 UTC,1578,209.560000896,,,,
2019-02-12 00:42:33 UTC,1579,212.784970999,,,,
2019-02-12 01:31:27 UTC,1580,215.030011892,,,,
2019-02-12 02:22:26 UTC,1581,226.80004406,,,,
2019-02-12 03:59:14 UTC,1582,219.759965897,,,,
2019-02-12 04:22:34 UTC,1583,346.25098896,,,,
2019-02-12 04:50:27 UTC,1584,243.540091038,,,,
2019-02-12 05:17:49 UTC,1585,211.388617992,,,,
2019-02-12 05:44:57 UTC,1586,215.910180092,,,,
2019-02-12 06:41:26 UTC,1587,222.220004082,,,,
2019-02-12 07:08:45 UTC,1588,222.829982996,,,,
2019-02-12 07:38:10 UTC,1589,224.230496168,,,,
2019-02-12 08:06:17 UTC,1590,212.419999123,,,,
2019-02-12 08:35:26 UTC,1591,224.380002022,,,,
2019-02-12 17:36:28 UTC,1592,197.122390985,,,,
2019-02-12 18:06:46 UTC,1593,208.520005941,,,,
2019-02-12 18:36:59 UTC,1594,214.560050011,,,,
2019-02-12 19:34:42 UTC,1595,221.410027027,,,,
2019-02-12 20:08:50 UTC,1596,197.258716106,,,,
2019-02-12 21:27:39 UTC,1597,191.360000134,,,,
2019-02-12 22:18:16 UTC,1598,220.208347082,,,,
2019-02-12 23:08:35 UTC,1599,214.099774122,,,,
2019-02-12 23:54:37 UTC,1600,226.0300529,,,,
2019-02-13 01:26:52 UTC,1601,221.78000021,,,,
2019-02-13 02:11:51 UTC,1602,224.492687941,,,,
2019-02-13 03:38:22 UTC,1603,227.158358812,,,,
2019-02-13 04:19:16 UTC,1604,406.716269016,,,,
2019-02-13 04:42:00 UTC,1605,256.254561901,,,,
2019-02-13 05:06:52 UTC,1606,223.836011171,,,,
2019-02-13 05:58:02 UTC,1607,220.743499994,,,,
2019-02-13 07:16:29 UTC,1608,224.011597157,,,,
2019-02-13 07:36:28 UTC,1609,406.268845081,,,,
2019-02-13 07:52:21 UTC,1610,217.991622925,,,,
2019-02-13 09:15:19 UTC,1611,215.96690917,,,,
2019-02-13 09:44:22 UTC,1612,213.179982901,,,,
2019-02-13 10:12:49 UTC,1613,207.181252956,,,,
2019-02-13 10:45:24 UTC,1614,210.715553045,,,,
2019-02-13 11:16:17 UTC,1615,223.532767057,,,,
2019-02-13 12:15:31 UTC,1616,215.520025015,,,,
2019-02-13 12:46:58 UTC,1617,222.202005863,,,,
2019-02-13 13:18:12 UTC,1618,228.379874945,,,,
2019-02-13 13:48:30 UTC,1619,219.439994097,,,,
2019-02-13 14:19:07 UTC,1620,217.232976913,,,,
2019-02-13 14:50:14 UTC,1621,219.080102921,,,,
2019-02-13 15:49:00 UTC,1622,216.949438095,,,,
2019-02-13 17:18:08 UTC,1623,223.020002842,,,,
2019-02-13 17:47:49 UTC,1624,228.860898018,,,,
2019-02-13 18:45:57 UTC,1625,222.104944944,,,,
2019-02-13 19:15:00 UTC,1626,218.410052061,,,,
2019-02-13 20:35:41 UTC,1627,194.97979188,,,,
2019-02-13 21:41:55 UTC,1628,211.40236187,,,,
2019-02-13 23:17:06 UTC,1629,217.943528891,,,,
2019-02-13 23:59:21 UTC,1630,222.299957991,,,,
2019-02-14 00:48:39 UTC,1631,224.01057291,,,,
2019-02-14 01:36:50 UTC,1632,209.310027122,,,,
2019-02-14 03:01:05 UTC,1633,218.718111038,,,,
2019-02-14 03:45:57 UTC,1634,217.350588083,,,,
2019-02-14 04:20:21 UTC,1635,394.91999507,,,,
2019-02-14 04:43:56 UTC,1636,249.505083084,,,,
2019-02-14 05:08:29 UTC,1637,218.513229132,,,,
2019-02-14 05:33:19 UTC,1638,219.208804846,,,,
2019-02-14 05:57:45 UTC,1639,222.820001125,,,,
2019-02-14 06:22:53 UTC,1640,221.48012805,,,,
2019-02-14 06:47:55 UTC,1641,219.83038497,,,,
2019-02-14 07:12:41 UTC,1642,221.368669987,,,,
2019-02-14 09:26:07 UTC,1643,218.560046911,,,,
2019-02-14 09:53:01 UTC,1644,202.402626991,,,,
2019-02-14 10:24:59 UTC,1645,221.373653889,,,,
2019-02-14 11:28:54 UTC,1646,213.55194211,,,,
2019-02-14 11:58:51 UTC,1647,224.640028954,,,,
2019-02-14 12:27:48 UTC,1648,214.760032892,,,,
2019-02-14 12:58:55 UTC,1649,223.600030184,,,,
2019-02-14 13:30:30 UTC,1650,225.100826979,,,,
2019-02-14 15:05:29 UTC,1651,220.740033865,,,,
2019-02-14 17:42:44 UTC,1652,224.892640114,,,,
2019-02-14 18:13:05 UTC,1653,219.020024061,,,,
2019-02-14 18:43:21 UTC,1654,357.220213175,,,,
2019-02-14 19:26:20 UTC,1655,209.127360106,,,,
2019-02-14 19:57:22 UTC,1656,212.415337086,,,,
2019-02-14 21:20:28 UTC,1657,190.360136986,,,,
2019-02-14 23:06:22 UTC,1658,221.484143972,,,,
2019-02-15 00:43:14 UTC,1659,218.190202951,,,,
2019-02-15 01:30:26 UTC,1660,223.860028982,,,,
2019-02-15 02:58:49 UTC,1661,218.815289021,,,,
2019-02-15 03:41:32 UTC,1662,222.379980803,,,,
2019-02-15 04:42:53 UTC,1663,250.910043001,,,,
2019-02-15 05:06:42 UTC,1664,225.27999115,,,,
2019-02-15 05:31:26 UTC,1665,226.200006962,,,,
2019-02-15 05:55:00 UTC,1666,220.340014935,,,,
2019-02-15 06:19:16 UTC,1667,217.10000205,,,,
2019-02-15 07:07:50 UTC,1668,219.700001955,,,,
2019-02-15 07:32:27 UTC,1669,213.699956894,,,,
2019-02-15 08:26:33 UTC,1670,222.419807196,,,,
2019-02-15 08:51:54 UTC,1671,223.480014086,,,,
2019-02-15 09:21:07 UTC,1672,219.469985962,,,,
2019-02-15 09:48:13 UTC,1673,225.17017889,,,,
2019-02-15 10:20:02 UTC,1674,216.289935112,,,,
2019-02-15 10:52:43 UTC,1675,210.599997997,,,,
2019-02-15 11:25:08 UTC,1676,214.582167149,,,,
2019-02-15 11:56:22 UTC,1677,218.52998209,,,,
2019-02-15 12:26:34 UTC,1678,221.739711046,,,,
2019-02-15 12:57:38 UTC,1679,219.6799891,,,,
2019-02-15 13:29:29 UTC,1680,215.280000925,,,,
2019-02-15 14:19:27 UTC,1681,281.146511078,,,,
2019-02-15 14:44:11 UTC,1682,200.18007803,,,,
2019-02-15 15:17:21 UTC,1683,206.630035162,,,,
2019-02-15 15:50:24 UTC,1684,218.140001059,,,,
2019-02-15 16:22:00 UTC,1685,215.050009966,,,,
2019-02-15 16:54:13 UTC,1686,209.359980822,,,,
2019-02-15 17:25:30 UTC,1687,212.815952063,,,,
2019-02-15 17:57:26 UTC,1688,214.24000001,,,,
2019-02-15 18:57:38 UTC,1689,200.540006876,,,,
2019-02-15 19:27:50 UTC,1690,223.860004902,,,,
2019-02-15 21:22:53 UTC,1691,195.929808855,,,,
2019-02-15 22:17:24 UTC,1692,220.699939966,,,,
2019-02-15 23:08:12 UTC,1693,217.410023928,,,,
2019-02-15 23:59:03 UTC,1694,220.294162989,,,,
2019-02-16 00:47:12 UTC,1695,217.010012865,,,,
2019-02-16 02:19:32 UTC,1696,214.957787037,,,,
2019-02-16 03:06:40 UTC,1697,218.409958124,,,,
2019-02-16 04:21:10 UTC,1698,373.429997921,,,,
2019-02-16 04:46:53 UTC,1699,244.980192184,,,,
2019-02-16 05:11:55 UTC,1700,232.440002203,,,,
2019-02-16 05:38:50 UTC,1701,221.090432167,,,,
2019-02-16 06:04:58 UTC,1702,218.72202301,,,,
2019-02-16 06:56:49 UTC,1703,216.460225821,,,,
2019-02-16 07:53:34 UTC,1704,214.274130106,,,,
2019-02-16 08:22:23 UTC,1705,222.560002089,,,,
2019-02-16 08:50:02 UTC,1706,217.470068216,,,,
2019-02-16 09:21:18 UTC,1707,216.019955158,,,,
2019-02-16 09:50:54 UTC,1708,194.994612932,,,,
2019-02-16 10:24:16 UTC,1709,211.820031166,,,,
2019-02-16 11:10:57 UTC,1710,183.560025215,,,,
2019-02-16 11:48:58 UTC,1711,205.443397999,,,,
2019-02-16 12:22:58 UTC,1712,212.023568869,,,,
2019-02-16 12:56:18 UTC,1713,210.065584898,,,,
2019-02-16 13:30:24 UTC,1714,220.929999113,,,,
2019-02-16 14:04:58 UTC,1715,202.866615057,,,,
2019-02-16 14:40:17 UTC,1716,231.119836092,,,,
2019-02-16 15:14:59 UTC,1717,221.20804286,,,,
2019-02-16 15:49:16 UTC,1718,213.430038929,,,,
2019-02-16 16:56:28 UTC,1719,214.545120955,,,,
2019-02-16 17:29:19 UTC,1720,216.55986619,,,,
2019-02-16 18:01:43 UTC,1721,215.582089901,,,,
2019-02-16 18:34:43 UTC,1722,224.692333937,,,,
2019-02-16 19:07:18 UTC,1723,217.88002491,,,,
2019-02-16 19:39:15 UTC,1724,217.670033216,,,,
2019-02-16 20:31:06 UTC,1725,202.448546886,,,,
2019-02-17 07:25:11 UTC,1726,220.67002511,,,,
2019-02-17 07:53:54 UTC,1727,228.340067863,,,,
2019-02-17 09:24:00 UTC,1728,211.271938086,,,,
2019-02-17 09:52:51 UTC,1729,212.160060883,,,,
2019-02-17 10:28:39 UTC,1730,220.512151003,,,,
2019-02-17 12:08:54 UTC,1731,219.981953859,,,,
2019-02-17 13:51:07 UTC,1732,219.349798918,,,,
2019-02-17 15:00:22 UTC,1733,219.657731056,,,,
2019-02-17 15:34:13 UTC,1734,219.219952106,,,,
2019-02-17 16:07:53 UTC,1735,215.94591403,,,,
2019-02-17 16:40:36 UTC,1736,228.154926062,,,,
2019-02-17 16:53:40 UTC,1737,382.980016947,,,,
2019-02-17 17:21:18 UTC,1738,206.307316065,,,,
2019-02-17 18:27:27 UTC,1739,222.921047926,,,,
2019-02-17 19:33:15 UTC,1740,220.791903019,,,,
2019-02-17 20:13:00 UTC,1741,198.697646856,,,,
2019-02-17 21:35:22 UTC,1742,190.899935007,,,,
2019-02-17 22:33:36 UTC,1743,217.329997063,,,,
2019-02-17 23:26:26 UTC,1744,212.020021915,,,,
2019-02-18 01:59:30 UTC,1745,217.510040998,,,,
2019-02-18 03:31:58 UTC,1746,222.560078144,,,,
2019-02-18 04:18:36 UTC,1747,395.905123949,,,,
2019-02-18 05:07:25 UTC,1748,220.195991039,,,,
2019-02-18 05:33:04 UTC,1749,222.960185051,,,,
2019-02-18 06:52:35 UTC,1750,217.100000143,,,,
2019-02-18 07:50:46 UTC,1751,205.880038977,,,,
2019-02-18 08:20:38 UTC,1752,219.699517012,,,,
2019-02-18 09:03:11 UTC,1753,316.615134001,,,,
2019-02-18 09:37:28 UTC,1754,207.812259912,,,,
2019-02-18 10:15:32 UTC,1755,205.50889802,,,,
2019-02-18 11:30:14 UTC,1756,205.677195072,,,,
2019-02-18 13:12:26 UTC,1757,213.126830101,,,,
2019-02-18 13:47:39 UTC,1758,229.570034027,,,,
2019-02-18 14:22:52 UTC,1759,224.970219135,,,,
2019-02-18 14:58:13 UTC,1760,212.940217018,,,,
2019-02-18 15:32:31 UTC,1761,214.788122892,,,,
2019-02-18 16:06:30 UTC,1762,215.931216955,,,,
2019-02-18 17:13:06 UTC,1763,224.120007038,,,,
2019-02-18 17:32:24 UTC,1764,602.560163021,,,,
2019-02-18 18:17:51 UTC,1765,206.670009851,,,,
2019-02-18 19:24:01 UTC,1766,213.164384842,,,,
2019-02-18 19:55:28 UTC,1767,214.865568161,,,,
2019-02-18 21:12:11 UTC,1768,191.100069046,,,,
2019-02-18 22:18:03 UTC,1769,202.26707983,,,,
2019-02-18 23:14:20 UTC,1770,212.290004015,,,,
2019-02-19 00:55:19 UTC,1771,216.831435919,,,,
2019-02-19 02:32:40 UTC,1772,219.44000411,,,,
2019-02-19 04:07:25 UTC,1773,216.430001974,,,,
2019-02-19 04:23:16 UTC,1774,326.780001879,,,,
2019-02-19 04:49:33 UTC,1775,235.689815998,,,,
2019-02-19 05:15:59 UTC,1776,218.920001984,,,,
2019-02-19 06:09:24 UTC,1777,218.084614992,,,,
2019-02-19 06:36:27 UTC,1778,225.190021992,,,,
2019-02-19 07:34:01 UTC,1779,214.221152067,,,,
2019-02-19 08:04:34 UTC,1780,216.829994202,,,,
2019-02-19 08:35:29 UTC,1781,208.472138882,,,,
2019-02-19 09:06:06 UTC,1782,216.230717897,,,,
2019-02-19 09:37:51 UTC,1783,223.580606937,,,,
2019-02-19 10:13:07 UTC,1784,217.620183945,,,,
2019-02-19 10:49:44 UTC,1785,218.00998497,,,,
2019-02-19 11:25:02 UTC,1786,222.476227999,,,,
2019-02-19 12:32:28 UTC,1787,230.36697793,,,,
2019-02-19 13:09:28 UTC,1788,366.449814081,,,,
2019-02-19 13:18:56 UTC,1789,199.166579962,,,,
2019-02-19 14:35:01 UTC,1790,211.819788933,,,,
2019-02-19 15:11:26 UTC,1791,216.266371012,,,,
2019-02-19 16:23:09 UTC,1792,221.058722019,,,,
2019-02-19 16:57:21 UTC,1793,213.979999781,,,,
2019-02-19 18:06:07 UTC,1794,218.941908836,,,,
2019-02-19 18:39:03 UTC,1795,228.377902031,,,,
2019-02-19 19:10:54 UTC,1796,216.960011959,,,,
2019-02-19 20:39:51 UTC,1797,194.220010042,,,,
2019-02-19 21:59:39 UTC,1798,310.642883062,,,,
2019-02-19 23:13:07 UTC,1799,201.50001812,,,,
2019-02-20 01:08:18 UTC,1800,198.870029926,,,,
2019-02-20 02:02:24 UTC,1801,216.548501015,,,,
2019-02-20 02:53:22 UTC,1802,211.839934111,,,,
2019-02-20 03:46:34 UTC,1803,218.969958067,,,,
2019-02-20 04:20:45 UTC,1804,360.620001078,,,,
2019-02-20 04:49:00 UTC,1805,252.420002937,,,,
2019-02-20 05:18:01 UTC,1806,222.725280046,,,,
2019-02-20 06:16:01 UTC,1807,222.949990034,,,,
2019-02-20 06:45:14 UTC,1808,225.000196218,,,,
2019-02-20 07:15:59 UTC,1809,219.180000067,,,,
2019-02-20 07:46:38 UTC,1810,223.50019598,,,,
2019-02-20 08:16:26 UTC,1811,225.160004854,,,,
2019-02-20 08:50:22 UTC,1812,210.650017023,,,,
2019-02-20 10:00:30 UTC,1813,210.719936848,,,,
2019-02-20 10:38:02 UTC,1814,225.420027018,,,,
2019-02-20 11:15:24 UTC,1815,223.340007067,,,,
2019-02-20 11:49:32 UTC,1816,222.169796944,,,,
2019-02-20 13:15:35 UTC,1817,236.860007048,,,,
2019-02-20 14:38:18 UTC,1818,212.360059977,,,,
2019-02-20 15:16:40 UTC,1819,211.569273949,,,,
2019-02-20 15:54:24 UTC,1820,219.230005026,,,,
2019-02-20 17:07:59 UTC,1821,225.890080214,,,,
2019-02-20 17:43:36 UTC,1822,223.682753086,,,,
2019-02-20 18:53:11 UTC,1823,221.260004997,,,,
2019-02-20 20:19:33 UTC,1824,433.089995146,,,,
2019-02-20 20:29:51 UTC,1825,218.660001993,,,,
2019-02-20 22:09:32 UTC,1826,193.180027008,,,,
2019-02-21 00:23:15 UTC,1827,201.380037069,,,,
2019-02-21 03:12:20 UTC,1828,213.861397982,,,,
2019-02-21 04:10:00 UTC,1829,205.04915905,,,,
2019-02-21 04:24:39 UTC,1830,319.400015831,,,,
2019-02-21 04:55:17 UTC,1831,235.040003061,,,,
2019-02-21 05:26:04 UTC,1832,226.457526922,,,,
2019-02-21 06:57:48 UTC,1833,224.928988934,,,,
2019-02-21 07:29:22 UTC,1834,216.586757898,,,,
2019-02-21 08:04:14 UTC,1835,220.669996023,,,,
2019-02-21 09:16:55 UTC,1836,220.220003843,,,,
2019-02-21 09:53:10 UTC,1837,214.729966164,,,,
2019-02-21 10:34:10 UTC,1838,210.920193911,,,,
2019-02-21 11:15:52 UTC,1839,222.079991102,,,,
2019-02-21 11:56:16 UTC,1840,219.503515959,,,,
2019-02-21 12:34:57 UTC,1841,221.20541501,,,,
2019-02-21 13:14:36 UTC,1842,219.020005941,,,,
2019-02-21 13:56:10 UTC,1843,217.190036058,,,,
2019-02-21 14:35:52 UTC,1844,216.047342062,,,,
2019-02-21 16:49:14 UTC,1845,217.069870949,,,,
2019-02-21 18:44:28 UTC,1846,219.349545002,,,,
2019-02-21 21:17:27 UTC,1847,199.407996178,,,,
2019-02-21 23:48:52 UTC,1848,198.290185928,,,,
2019-02-22 02:31:43 UTC,1849,425.735606909,,,,
2019-02-22 04:20:42 UTC,1850,352.244759083,,,,
2019-02-22 05:27:55 UTC,1851,225.100023985,,,,
2019-02-22 06:03:26 UTC,1852,224.449995041,,,,
2019-02-22 06:39:26 UTC,1853,219.580137968,,,,
2019-02-22 07:14:31 UTC,1854,209.69053793,,,,
2019-02-22 08:26:29 UTC,1855,223.609941959,,,,
2019-02-22 09:02:57 UTC,1856,223.120038986,,,,
2019-02-22 10:16:56 UTC,1857,231.316417933,,,,
2019-02-22 10:55:15 UTC,1858,217.187179089,,,,
2019-02-22 12:12:41 UTC,1859,221.358008862,,,,
2019-02-22 13:28:03 UTC,1860,218.212935925,,,,
2019-02-22 14:07:21 UTC,1861,217.620023012,,,,
2019-02-22 14:45:52 UTC,1862,220.809967995,,,,
2019-02-22 15:59:15 UTC,1863,223.02000308,,,,
2019-02-22 17:12:56 UTC,1864,248.176331043,,,,
2019-02-22 18:33:06 UTC,1865,214.469964981,,,,
2019-02-22 19:41:36 UTC,1866,226.177451849,,,,
2019-02-22 23:09:40 UTC,1867,199.420032978,,,,
2019-02-23 01:17:49 UTC,1868,190.579999924,,,,
2019-02-23 02:16:35 UTC,1869,214.039994955,,,,
2019-02-23 04:11:34 UTC,1870,213.151919842,,,,
2019-02-23 05:25:28 UTC,1871,229.87390399,,,,
2019-02-23 06:27:07 UTC,1872,221.795752048,,,,
2019-02-23 06:58:52 UTC,1873,223.059979916,,,,
2019-02-23 07:29:09 UTC,1874,217.620000124,,,,
2019-02-23 08:01:19 UTC,1875,232.319952011,,,,
2019-02-23 09:07:15 UTC,1876,224.420037031,,,,
2019-02-23 09:23:36 UTC,1877,477.164785862,,,,
2019-02-23 09:51:00 UTC,1878,214.094974041,,,,
2019-02-23 11:10:20 UTC,1879,218.639984846,,,,
2019-02-23 11:48:45 UTC,1880,219.747648001,,,,
2019-02-23 12:23:50 UTC,1881,219.186323881,,,,
2019-02-23 13:00:36 UTC,1882,224.196506023,,,,
2019-02-23 13:36:40 UTC,1883,220.150807142,,,,
2019-02-23 14:49:37 UTC,1884,216.740020037,,,,
2019-02-23 15:26:10 UTC,1885,222.959805012,,,,
2019-02-23 16:01:58 UTC,1886,223.600014925,,,,
2019-02-23 17:14:00 UTC,1887,219.699999809,,,,
2019-02-23 17:48:28 UTC,1888,226.15002799,,,,
2019-02-23 18:54:54 UTC,1889,224.392142057,,,,
2019-02-23 20:00:57 UTC,1890,213.004629135,,,,
2019-02-23 22:29:45 UTC,1891,214.090079069,,,,
2019-02-23 23:36:38 UTC,1892,339.321772099,,,,
2019-02-24 00:28:07 UTC,1893,209.83986187,,,,
2019-02-24 01:20:01 UTC,1894,210.990037918,,,,
2019-02-24 02:10:31 UTC,1895,212.159992933,,,,
2019-02-24 03:00:41 UTC,1896,214.377887011,,,,
2019-02-24 03:50:59 UTC,1897,215.730026007,,,,
2019-02-24 04:47:30 UTC,1898,238.419997931,,,,
2019-02-24 06:10:08 UTC,1899,224.53756094,,,,
2019-02-24 06:37:43 UTC,1900,216.979934931,,,,
2019-02-24 07:37:19 UTC,1901,212.034726858,,,,
2019-02-24 08:11:01 UTC,1902,224.772104979,,,,
2019-02-24 08:45:47 UTC,1903,219.861052036,,,,
2019-02-24 09:52:30 UTC,1904,219.43999815,,,,
2019-02-24 10:28:26 UTC,1905,222.191230059,,,,
2019-02-24 11:41:12 UTC,1906,214.623382807,,,,
2019-02-24 12:53:31 UTC,1907,222.186186075,,,,
2019-02-24 14:10:39 UTC,1908,216.839999914,,,,
2019-02-24 14:48:10 UTC,1909,227.738389015,,,,
2019-02-24 15:05:21 UTC,1910,465.120197058,,,,
2019-02-24 15:27:26 UTC,1911,220.220041037,,,,
2019-02-24 16:07:10 UTC,1912,205.644979,,,,
2019-02-24 17:21:28 UTC,1913,211.643317938,,,,
2019-02-24 18:36:30 UTC,1914,214.158562899,,,,
2019-02-24 19:13:39 UTC,1915,220.009816885,,,,
2019-02-24 19:51:06 UTC,1916,222.403525829,,,,
2019-02-24 20:56:58 UTC,1917,200.084332943,,,,
2019-02-24 23:21:46 UTC,1918,211.109824896,,,,
2019-02-25 00:21:50 UTC,1919,213.199999094,,,,
2019-02-25 01:18:09 UTC,1920,212.131088018,,,,
2019-02-25 02:14:55 UTC,1921,214.760026217,,,,
2019-02-25 04:06:08 UTC,1922,217.908002853,,,,
2019-02-25 04:23:34 UTC,1923,316.432322025,,,,
2019-02-25 04:54:28 UTC,1924,243.100029945,,,,
2019-02-25 05:55:31 UTC,1925,222.861696005,,,,
2019-02-25 06:26:38 UTC,1926,220.697468042,,,,
2019-02-25 06:58:13 UTC,1927,220.916620016,,,,
2019-02-25 07:33:28 UTC,1928,222.327590942,,,,
2019-02-25 08:02:42 UTC,1929,356.638787985,,,,
2019-02-25 08:17:51 UTC,1930,203.840000153,,,,
2019-02-25 08:58:12 UTC,1931,207.999999046,,,,
2019-02-25 09:34:30 UTC,1932,221.077888966,,,,
2019-02-25 10:18:50 UTC,1933,214.599975109,,,,
2019-02-25 11:02:44 UTC,1934,214.936818123,,,,
2019-02-25 11:44:09 UTC,1935,216.407739878,,,,
2019-02-25 13:04:52 UTC,1936,213.199995995,,,,
2019-02-25 14:24:53 UTC,1937,217.810000181,,,,
2019-02-25 15:07:44 UTC,1938,222.929944992,,,,
2019-02-25 16:31:39 UTC,1939,229.31999898,,,,
2019-02-25 17:50:24 UTC,1940,222.355314016,,,,
2019-02-25 20:47:32 UTC,1941,202.895008087,,,,
2019-02-25 22:04:19 UTC,1942,192.880558968,,,,
2019-02-25 23:19:15 UTC,1943,202.320001841,,,,
2019-02-26 00:19:03 UTC,1944,213.261913061,,,,
2019-02-26 01:21:42 UTC,1945,210.659976006,,,,
2019-02-26 03:02:32 UTC,1946,293.725329876,,,,
2019-02-26 03:32:51 UTC,1947,197.039999008,,,,
2019-02-26 04:19:46 UTC,1948,343.66001296,,,,
2019-02-26 05:53:06 UTC,1949,226.461625099,,,,
2019-02-26 06:24:57 UTC,1950,217.438898802,,,,
2019-02-26 06:57:05 UTC,1951,215.019991875,,,,
2019-02-26 08:06:30 UTC,1952,216.671521902,,,,
2019-02-26 08:43:22 UTC,1953,216.282697916,,,,
2019-02-26 09:21:01 UTC,1954,217.950040102,,,,
2019-02-26 10:01:30 UTC,1955,214.639955997,,,,
2019-02-26 11:27:20 UTC,1956,220.478941917,,,,
2019-02-26 12:06:59 UTC,1957,223.79649806,,,,
2019-02-26 13:32:44 UTC,1958,216.426090002,,,,
2019-02-26 14:55:06 UTC,1959,222.879934072,,,,
2019-02-26 16:20:18 UTC,1960,220.360191107,,,,
2019-02-26 17:02:32 UTC,1961,217.147665024,,,,
2019-02-26 17:43:43 UTC,1962,224.015949011,,,,
2019-02-26 18:22:43 UTC,1963,217.60998702,,,,
2019-02-26 19:15:36 UTC,1964,358.421701908,,,,
2019-02-26 19:54:11 UTC,1965,210.905184031,,,,
2019-02-26 21:10:48 UTC,1966,200.690014839,,,,
2019-02-26 23:43:30 UTC,1967,200.52997613,,,,
2019-02-27 02:12:56 UTC,1968,199.995130062,,,,
2019-02-27 03:24:17 UTC,1969,210.539964914,,,,
2019-02-27 04:53:37 UTC,1970,256.880001068,,,,
2019-02-27 05:29:13 UTC,1971,230.875114918,,,,
2019-02-27 06:04:16 UTC,1972,229.319988012,,,,
2019-02-27 06:40:57 UTC,1973,218.650038004,,,,
2019-02-27 07:18:52 UTC,1974,217.150192022,,,,
2019-02-27 07:58:09 UTC,1975,219.791208982,,,,
2019-02-27 08:41:32 UTC,1976,224.302201986,,,,
2019-02-27 09:25:44 UTC,1977,216.790053129,,,,
2019-02-27 10:11:49 UTC,1978,218.259963989,,,,
2019-02-27 11:01:55 UTC,1979,213.520009995,,,,
2019-02-27 12:15:08 UTC,1980,322.006747007,,,,
2019-02-27 12:49:47 UTC,1981,204.243369102,,,,
2019-02-27 13:38:59 UTC,1982,211.628925085,,,,
2019-02-27 15:14:21 UTC,1983,212.779073954,,,,
2019-02-27 16:01:24 UTC,1984,219.368963957,,,,
2019-02-27 16:47:01 UTC,1985,213.970232964,,,,
2019-02-27 17:32:38 UTC,1986,216.83633399,,,,
2019-02-27 18:57:46 UTC,1987,218.160151958,,,,
2019-02-27 19:39:38 UTC,1988,221.660053015,,,,
2019-02-27 23:14:44 UTC,1989,199.646679878,,,,
2019-02-28 00:30:47 UTC,1990,199.614964008,,,,
